Sample ID,Analysis Name,Analysis Keyword,Method,Analyst,Result,Unit
2120,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2121,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2121,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2122,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2122,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2123,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
2123,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2123,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
2124,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2124,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2124,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2125,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
2125,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
002119-R01,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
002119-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.4,mg/L
002119-R01,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2126,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
2126,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
2127,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
2127,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
2123,E.coli (PA),ecoli_pa-1,SM9223B,swall,ABSENT,
2123,Coliform (PA),coliform_pa-1,SM9223B,swall,ABSENT,
2128,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
2128,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
2129,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2129,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.5,mg/L
2129,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2130,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2130,Copper (Cu),copper,EPA 200.5,mabshire,< 5,µg/L
2130,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µg/L
2130,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.1,mg/L
2130,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2131,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2131,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2132,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2132,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2133,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2133,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2134,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,1,MPN/100mL
2134,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2135,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2136,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2136,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2137,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2137,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2138,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2138,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2139,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2139,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,6.3,mg/L
2139,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2140,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,6.6,mg/L
2141,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.3,mg/L
2142,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2142,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2143,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2143,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.4,mg/L
2143,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2144,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,37.3,MPN/100mL
2144,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2145,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2145,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2146,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2146,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,< 1,mg/L
2146,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2147,Fecal Coliform,fecal_coliform,SM9223B,mabshire,ABSENT,
2147,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2147,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2148,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,5.9,mg/L
2149,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2149,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2150,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2150,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2151,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2151,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2152,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2152,Coliform (PA),coliform_pa,SM9223B,mabshire,INCONCLUSIVE,
2153,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2153,Coliform (PA),coliform_pa,SM9223B,mabshire,INCONCLUSIVE,
2154,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2154,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2155,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2155,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2156,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2156,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2157,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2157,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2158,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2159,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2159,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2160,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2160,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2161,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2161,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
002141-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.3,mg/L
002140-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,6.6,mg/L
002139-R01,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
002139-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,6.3,mg/L
002139-R01,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2162,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2162,Coliform (PA),coliform_pa,SM9223B,mabshire,INCONCLUSIVE,
2163,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2163,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2164,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2164,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2165,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2165,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2166,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2166,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2167,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2167,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2168,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2168,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2168,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2169,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2169,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.6,mg/L
2169,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2170,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2170,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2171,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2171,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2172,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2172,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2173,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2173,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2174,Nitrate (NO3),nitrate,SM4500 NO-3D,mabshire,< 1,mg/L
2175,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2175,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2176,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2176,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2177,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2177,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2178,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2178,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2179,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2179,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2180,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2180,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2181,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2181,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2182,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2182,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2183,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2183,Nitrate (NO3),nitrate,SM4500 NO-3D,mabshire,4.7,mg/L
2183,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2184,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2184,Nitrate (NO3),nitrate,SM4500 NO-3D,mabshire,1.7,mg/L
2184,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2185,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2185,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2185,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2186,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2186,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2187,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2187,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2188,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2188,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2189,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2189,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2190,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2190,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2191,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2191,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2192,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2192,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2193,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2193,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2194,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2194,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2191,Coliform (MPN),coliform_mpn-1,SM9223B,mabshire,< 1,MPN/100mL
2195,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2195,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2196,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2196,Nitrate (NO3),nitrate,SM4500 NO-3D,mabshire,1.2,mg/L
2196,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2197,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2197,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
97,Coliform (PA),coliform_pa-1,SM9223B,,,
97,Nitrate (NO3),nitrate-1,SM4500 NO-3D,,,mg/L
97,E.coli (PA),ecoli_pa-1,SM9223B,,,
98,Coliform (PA),coliform_pa-1,SM9223B,,,
98,Nitrate (NO3),nitrate-1,SM4500 NO-3D,,,mg/L
98,E.coli (PA),ecoli_pa-1,SM9223B,,,
99,Coliform (PA),coliform_pa-1,SM9223B,,,
99,Nitrate (NO3),nitrate-1,SM4500 NO-3D,,,mg/L
99,E.coli (PA),ecoli_pa-1,SM9223B,,,
123,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
123,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
123,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
124,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
124,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
124,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
125,Coliform (MPN),coliform_mpn,SM9223B,,,MPN/100mL
125,Nitrate (NO3),nitrate,SM4500 NO-3D,,,mg/L
125,E.coli (MPN),ecoli_mpn,SM9223B,,,MPN/100mL
126,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
126,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
126,E.coli (PA),ecoli_pa,SM9223B,kcrago,PRESENT,
127,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
127,Fecal Coliform,fecal_coliform,,pvanderweele,ABSENT,
127,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
128,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
128,Fecal Coliform,fecal_coliform,,pvanderweele,ABSENT,
128,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
129,Coliform (MPN),coliform_mpn,SM9223B,pvanderweele,129,MPN/100mL
129,E.coli (MPN),ecoli_mpn,SM9223B,pvanderweele,2,MPN/100mL
130,Coliform (MPN),coliform_mpn,SM9223B,pvanderweele,> 2420,MPN/100mL
130,E.coli (MPN),ecoli_mpn,SM9223B,pvanderweele,7,MPN/100mL
131,Coliform (MPN),coliform_mpn,SM9223B,pvanderweele,> 2420,MPN/100mL
131,E.coli (MPN),ecoli_mpn,SM9223B,pvanderweele,326,MPN/100mL
132,Coliform (MPN),coliform_mpn,SM9223B,pvanderweele,> 2420,MPN/100mL
132,E.coli (MPN),ecoli_mpn,SM9223B,pvanderweele,17,MPN/100mL
133,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
133,Nitrate (NO3),nitrate,SM4500 NO-3D,pvanderweele,< 1,mg/L
133,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
134,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
134,Fecal Coliform,fecal_coliform,SM9223B,pvanderweele,ABSENT,
134,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
135,Coliform (PA),coliform_pa,SM9223B,pvanderweele,ABSENT,
135,Fecal Coliform,fecal_coliform,SM9223B,pvanderweele,ABSENT,
135,E.coli (PA),ecoli_pa,SM9223B,pvanderweele,ABSENT,
127,Coliform (PA),coliform_pa-1,SM9223B,pvanderweele,,
127,Fecal Coliform,fecal_coliform-1,,pvanderweele,,
127,E.coli (PA),ecoli_pa-1,SM9223B,pvanderweele,,
128,Coliform (PA),coliform_pa-1,SM9223B,pvanderweele,,
128,Fecal Coliform,fecal_coliform-1,,pvanderweele,,
128,E.coli (PA),ecoli_pa-1,SM9223B,pvanderweele,,
2977,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2977,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
532,Nitrate (NO3),nitrate,SM4500 NO-3D,pvanderweele,123,mg/L
532,Lead (Pb),lead,EPA 200.5,pvanderweele,123,µg/L
532,Copper (Cu),copper,EPA 200.5,pvanderweele,123,µg/L
532,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
532,E.coli (PA),ecoli_pa,SM9223B,kcrago,PRESENT,
533,Nitrate (NO3),nitrate,SM4500 NO-3D,pvanderweele,123,mg/L
533,Lead (Pb),lead,EPA 200.5,pvanderweele,123,µg/L
533,Copper (Cu),copper,EPA 200.5,pvanderweele,123,µg/L
533,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
533,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
1059,E.coli (PA),ecoli_pa,SM9223B,,,
1059,Coliform (PA),coliform_pa,,,,
1195,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
1195,Nitrate (NO3),nitrate,SM4500 NO-3D,mabshire,< 1,mg/L
1195,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
002563-R01,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
002563-R01,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
002563-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,4.1,mg/L
2587,Nitrite (NO2),nitrite,SM4500 NO-2B,kcrago,< 0.1,mg/L
002572-R01,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
002572-R01,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
002571-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.6,mg/L
002568-R01,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
002568-R01,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
002569-R01,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
002569-R01,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
002570-R01,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
002570-R01,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2606,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2606,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2607,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2607,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2608,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2608,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2609,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.6,mg/L
2610,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2610,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2611,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2611,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2612,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2612,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2613,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2613,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2614,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2614,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2615,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2615,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2615,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.4,mg/L
2616,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2616,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2617,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2617,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2618,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2618,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2619,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2619,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2620,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2620,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2621,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2621,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2621,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,4.3,mg/L
2622,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
2622,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
2623,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
2623,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
2624,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
2624,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
2625,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
2625,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
2626,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2626,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2627,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
2627,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
2628,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2628,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2628,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.6,mg/L
2629,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
2629,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2630,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
2630,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2631,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2631,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2632,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2632,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2633,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2633,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2634,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
2634,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
2635,Coliform (MPN),coliform_mpn,SM9223B,kcrago,1553.1,MPN/100mL
2635,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
2636,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2636,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2636,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.4,mg/L
2637,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2637,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2638,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
2638,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
2638,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.5,mg/L
2630,E.coli (PA),ecoli_pa-1,SM9223B,kcrago,PRESENT,
3080,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
3080,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
3080,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
3081,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3081,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,23.3,MPN/100mL
3082,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3082,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,218.7,MPN/100mL
3083,Coliform (MPN),coliform_mpn,SM9223B,igallagher,416.1,MPN/100mL
3083,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,1,MPN/100mL
3084,Coliform (MPN),coliform_mpn,SM9223B,igallagher,816.4,MPN/100mL
3084,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,1,MPN/100mL
3085,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3085,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,40.8,MPN/100mL
3086,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3086,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,165.8,MPN/100mL
3087,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3087,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,5.2,MPN/100mL
3088,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3088,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,29.9,MPN/100mL
3089,Coliform (MPN),coliform_mpn,SM9223B,igallagher,1,MPN/100mL
3089,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,1,MPN/100mL
3090,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3090,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,770.1,MPN/100mL
3091,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3091,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,166.4,MPN/100mL
3092,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3092,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,20.1,MPN/100mL
3093,Coliform (MPN),coliform_mpn,SM9223B,igallagher,2419.6,MPN/100mL
3093,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,20.1,MPN/100mL
3094,Coliform (MPN),coliform_mpn,SM9223B,igallagher,1,MPN/100mL
3094,E.coli (MPN),ecoli_mpn,SM9223B,igallagher,1,MPN/100mL
3095,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.2,mg/L
